question,label
do you have to win a tennis set by 2?,1
is there a difference between a chicken and a rooster?,1
are they actually singing in grey's anatomy?,1
is there a sequel to the enders game?,1
Which of the following people is not associated with Andy Warhol ?,0
do you have to be a citizen to vote in the us?,1
What country received all the Nobel Prizes awarded in 1976 ?,0
is the pentagon the largest office building in the world?,1
has anyone ever gone over niagara falls in a barrel?,1
What is the most common name ?,0
are the eagles and cowboys in the same division?,1
What is a fear of robbers ?,0
What sports magazine has the largest circulation ?,0
lps is found in the capsule of gram-negative bacteria?,1
do banks in the us have swift codes?,1
do i need the chromecast app to cast?,1
What J.R.R. Tolkien book features Bilbo Baggins as the central character ?,0
When did Theo Rousseau paint the `` Forest of Fontaine '' ?,0
is black cumin the same as nigella seeds?,1
is the book of ezra in the bible?,1
What director made one silent and one sound version of The Ten Commandments ?,0
How does the chain of command work inside an US army Apache helicopter ?,0
does celebrity big brother air in the usa?,1
does i am number four have a sequel?,1
is it illegal to count cards in casinos?,1
What city in Florida is Sea World in ?,0
What was the claim to fame of King Camp Gillette ?,0
What are the seven seas ?,0
What did Delilah do to Samson 's hair ?,0
What is the history of yo-yos ?,0
When did Muhammad live ?,0
does buffy's mom know she's a slayer?,1
When was Nostradamus born ?,0
will there be a season 6 of boardwalk empire?,1
What 's the capital of Iowa ?,0
was the song stand by me written for the movie?,1
Name the men 's cologne that is associated with the sea .,0
What film featured Shirley MacLaine as a prostitute and Jack Lemmon as a pimp ?,0
What Ivy League school plays its home games at Palmer Stadium ?,0
What is the origin of the term `` buffalo wings '' that is used as a menu item in bars across the nation for chicken wings in a spicey sauce ?,0
is mexico considered part of the united states?,1
is narcan used for anything other than overdose?,1
When was the G7 group of nations formed ?,0
is china the third largest country in population?,1
What kind of car did Janis Joplin ask the Lord to buy her ?,0
are cpt codes and procedure codes the same?,1
is david tennant in jessica jones series 2?,1
is the tomb raider movie based on the game?,1
What is a stratocaster ?,0
is there a professional women's lacrosse league?,1
What is Columbia Tristar 's phone number ?,0
What country is home to Heineken beer ?,0
What TV show chronicled the lives of Katy Holstrum and Congressman Glen Morley ?,0
can an elliptical galaxy evolve into a spiral galaxy?,1
is chili's and olive garden owned by the same company?,1
is bank of america affiliated with wells fargo?,1
What is the Order of the Arrow in Boy Scouts ?,0
What are the Baltic States ?,0
can a holder of dba use dr. with in his name?,1
What does a dipsomaniac crave ?,0
What comedienne upstaged Dwight D. Eisenhower 's first inauguration by giving birth to her first child ?,0
What is meant by blood SED rate ?,0
did don't trust the b get cancelled?,1
the center of gravity in human movement is always static?,1
is windows defender an antivirus in windows 7?,1
is rogue one a part of star wars?,1
Who is the president of Stanford University ?,0
What 's the tallest piece on a chessboard ?,0
How much did a McDonald 's hamburger cost in 1963 ?,0
are there any rivers coasts and mountain regions near the amazon rainforest?,1
can you be offsides on a corner kick?,1
What is proposition 98 about ?,0
was godsmack an alice in chains cover band?,1
What wheel did Blaise Pascal invent in a search for perpetual motion ?,0
What breed of dog was the `` Little Rascals '' dog ?,0
Where on the Internet can I get chemicals importers ?,0
is a birth certificate a valid form of id?,1
have the washington capitals ever won the nhl stanley cup?,1
"What literary classic centers on the search for a treasure in gold worth 7 , 0 pounds ?",0
are wizards human in lord of the rings?,1
"What is the name of actor Rex Harrison 's son , who starred in a modestly popular TV show during the late 1960's ?",0
can you drink in a car in germany?,1
does the audi s5 come in manual transmission?,1
have the clippers ever been to the finals?,1
What is a glory hole ?,0
What game is fatal to anybody over 21 ?,0
What artist 's studio was the Bateau-Lavoir in Montmartre ?,0
are family dollar and dollar general the same company?,1
will there be a series 3 of daredevil?,1
What country was A Terrible Beauty to Leon Uris ?,0
What is the present Pope named ?,0
What country is the worlds leading supplier of cannabis ?,0
is conduct a valid way of accepting an offer?,1
Which medium is Hamblen the first singing cowboy in ?,0
is there a drink drive limit in america?,1
can you drink in the street in glasgow?,1
How does marl form and what mineral does it contain ?,0
How long does it take light to reach the Earth from the Sun ?,0
What TV family sometimes buys eclairs from Nelson 's Bakery ?,0
What is the average age a horse lives ?,0
is little house on the prairie an autobiography?,1
What 's the longest river in the world ?,0
except for​ opossums it is hard to find marsupials in the western hemisphere?,1
Why do airliners crash vs. gliding down ?,0
is it possible to have an online relationship?,1
What famed river flows through Bagdad ?,0
is lake of the pines ca open to the public?,1
is ackley bridge the same as waterloo road?,1
has big ben got a crack in it?,1
Who famously rode to warn the people of Massachusetts that the British were coming ?,0
Who is Mia Farrow 's mother ?,0
Who was the famous door-to-door brush salesman ?,0
has a premier league team ever gone undefeated?,1
will the post office deliver a letter without return address?,1
is west virginia considered part of the south?,1
How large is Missouri 's population ?,0
are your hips and pelvis the same thing?,1
What was another name for East Germany ?,0
is propane gas the same as lpg gas?,1
"When did Lucelly Garcia , a former ambassador of Columbia to Honduras , die ?",0
does anna have a baby in 50 shades freed?,1
do all of the stranger things episodes come out at once?,1
How many horses are there on a polo team ?,0
is there a second season of looming tower?,1
Who are the Challengers of the Unknown ?,0
What is a Jake brake ?,0
"What drink is made up of rum , coconut milk and pineapple ?",0
is it possible for hair to change color?,1
What U.S. state is Fort Knox in ?,0
What 's the oldest capital city in the Americas ?,0
What city was President William McKinley shot in ?,0
What does a red flag mean in auto racing ?,0
Where is the group M People from ?,0
How many airline schools are there in the U.S. ?,0
What part did John Peter Zenger play in the deveopment of the newspaper in America ?,0
do the individual parallel lines in a parallel circuit have different currents flowing through them?,1
How much do drugs to treat tuberculosis cost ?,0
will there be a seaon 8 of suits?,1
are exposure and shutter speed the same thing?,1
does puerto rico have to follow us laws?,1
When was child labor abolished ?,0
What percentage of Americans own their homes ?,0
is the hip a ball and socket joint?,1
"Where can I find all the information I need to know about the English Civil War , 1642-1649 , ?",0
What does BUD stand for ?,0
do manta rays have barbs on their tails?,1
are best foods and hellman's the same?,1
How far can you see ?,0
What did Lenny Bruce say that got him arrested ?,0
What happened to Phillip Taylor Kramer ?,0
What Colorado city owns its own glacier ?,0
the peach is known as a species of prunus?,1
Who was Thucydides ?,0
is the trespassory taking and carrying away of personal property in the crime of larceny?,1
What does SIDS stand for ?,0
How many times has Harold Stassen announced a drive for the White House ?,0
is batman and robin a sequel to batman forever?,1
What drug is often used to treat AIDS patients ?,0
is climbing going to be in the olympics?,1
Where did the 6th annual meeting of Indonesia-Malaysia forest experts take place ?,0
are holby city and casualty set in the same hospital?,1
is the femur part of the pelvic girdle?,1
What is the name for clouds that produce rain ?,0
What is software piracy ?,0
What country did the ancient Romans refer to as Hibernia ?,0
What must a Las Vegas blackjack dealer do when he reaches 16 ?,0
What meter was invented by C.C. Magee in 1935 ?,0
What is a fear of insanity ?,0
Who comprised the now-defunct comic book team known as the Champions ?,0
What are the most common causes of death in the U.S. ?,0
Who was actress June Havoc 's legendary sister ?,0
are they making a season 6 of the blacklist?,1
What city 's theatrical district has been dubbed The Roaring Forties ?,0
has a hurricane ever come up the chesapeake bay?,1
is red lobster and olive garden the same company?,1
was the movie backcountry based on a true story?,1
do you have the right to refuse to show id?,1
staphylococcus is the only causative agent of conjunctivitis?,1
do you have to have a middle name in the united states?,1
Why do pharmacists work on raised floors ?,0
What features of the African elephant are larger than those of the Indian elephant ?,0
does the ball have to bounce in racquetball?,1
What continent is Bolivia on ?,0
How can I find out my Moon sign ?,0
What are the rules to `` snow golf '' ?,0
is a tonne the same as a ton?,1
Which airplane did Fawaz Younis hijack ?,0
Where is Glasgow ?,0
is la jolla in the city of san diego?,1
What trade did the 15th and 16th century Portuguese hope to control between Asia and Europe ?,0
What category does the color pink denote in the Trivial Pursuit Baby Boomer Edition ?,0
is cookies and cream the same as oreo?,1
What is the name of the gulf between Sweden and Finland ?,0
has the host country ever won world cup?,1
What does `` intractable plantar keratoma '' mean ?,0
What are the limits to `` self-defense ? '',0
"Where was `` I have fallen , and I can 't get up '' said first ?",0
What makes a tornado turn ?,0
What is the nature of snow and how is the formation of snow different from that of ice ?,0
What is difference between a poster and a print ?,0
the folk opera porgy and bess takes place in chicago?,1
What is the rounded part on the top of a matchbook called ?,0
What did Englishman John Hawkins begin selling to New World colonists in 1562 ?,0
is there a part 2 in infinity war?,1
is methodist the same as church of england?,1
is there an nfl team in las vegas?,1
What are the 10 largest cities in the US ?,0
did deion sanders play baseball and football at the same time?,1
How many times can a nickel-cadmium rechargeable battery be recharged ?,0
is there a sequel to 50 shades of grey?,1
has the us ever gone to the world cup?,1
is santa fe college a 4 year college?,1
has there ever been a hurricane named patricia?,1
What is the largest U.S. state east of the Mississippi ?,0
When was General Manuel Noriega ousted as the leader of Panama and turned over to U.S. authorities ?,0
is co clare in the republic of ireland?,1
How do I start a web based business ?,0
What actor dressed up as Santa Claus and had a once-a-year affair with actress Shelley Winters every Christmas for many years ?,0
What state does Charles Robb represent ?,0
Which gender has bigger thighs ?,0
is a renewable resource used for the generation of electricity answers.com?,1
the irregular at magic high school are tatsuya and miyuki related?,1
when have the brewers been in the playoffs?,1
How many verses are in the Bible ?,0
is lexa in season 3 of the 100?,1
did chris sale play in the cape cod league?,1
What Russian master spy lived in the U.S. under the name Emil Goldfus ?,0
How many colors are there in a rainbow ?,0
What caused the Lynmouth floods ?,0
can dish detergent be used as a surfactant?,1
How tall is kilamanjaro ?,0
What Broadway musical was inspired by Cervantes 's Don Quixote ?,0
What ever happened to the once popular Yale Lock Company ?,0
What party was Winston Churchill a member of ?,0
is there a relationship between genes and the environment?,1
is english the official language in the united states?,1
is there going to be suicide squad two?,1
What ethnic group introduced the idea of potlatch ?,0
is the saturn vue the same as the chevy equinox?,1
"Whom does Uncle Duke 's girl friend , Honey , room with ?",0
Who is the man behind the pig-the man who pulls the strings and speaks for Miss Piggy ?,0
is there a real painting called the goldfinch?,1
What 's the term for any four-sided figure ?,0
What was the name of the first Russian astronaut to do a spacewalk ?,0
What major airline has the best safety record in the world ?,0
is cedar cove coming back for season 4?,1
What makes salt ?,0
What is the Milky Way ?,0
is there a movie based on the book the alchemist?,1
What are some interesting facts and information about dogsledding ?,0
How many points is a disk in the center hole worth in Crokinole ?,0
How do you recognize anorexia ?,0
is the area of zabeel park equal to that of 45 football playgrounds?,1
How many Grammys did Michael Jackson win in 1983 ?,0
is beijing in the same time zone as shanghai?,1
What does the acronym CPR mean ?,0
did rachel go to paris at the end of friends?,1
How fast is light ?,0
What is the oldest ethnological museum in the world ?,0
was there a group called the five heartbeats?,1
can there be two full moons in one month?,1
In what city is the US Declaration of Independence located ?,0
What do the Japanese call Japan ?,0
Why are lions called `` King of the Jungle '' ?,0
How many people have been Captain America ?,0
does lonni die on days of our lives?,1
What date did man first land on the moon ?,0
What were the names of the three ships used by Columbus ?,0
"Where is Hearst Castle , built by publisher William Randolph Hearst ?",0
does michael jordan's son still play basketball?,1
Who created Harry Lime ?,0
What is barnstorming ?,0
are spain and portugal in the same time zone?,1
What is e-commerce ?,0
is it possible to have 5 wisdom teeth?,1
are the us virgin islands a separate country?,1
What 's the International Lawn Tennis Challenge Trophy usually called ?,0
is it legal to drink in public france?,1
can you put a mini itx motherboard in an atx case?,1
do you have to be 21 to go to a shooting range?,1
is all cheese in the united states pasteurized?,1
What is the history of the hairdryer ?,0
Aspartame is also called what ?,0
are there any smoking flights in the world?,1
does authentic leadership have deep roots in philosophy?,1
What Batman character tools around on a Batcycle ?,0
What did Andy Hardy 's father do for a living ?,0
is there a difference between kava and kava kava?,1
How many warmup pitches does a reliever get coming into a baseball game ?,0
is the entire house of representatives up for reelection?,1
can an attorney practice law in any state?,1
Who won the 1968 California Democratic primary ?,0
Where can I find the lyrics for the song ` Getting Married Today ' from the musical ` Company ' ?,0
What information can you get me on Fairground Park in St. Louis,0
What number of American soldiers remain unaccounted from the Vietnam war ?,0
nfl rules can the ground cause an incomplete pass?,1
was the ice age during the paleolithic era?,1
the visual cliff is a device for studying?,1
do you have to live in the country you play for in the world cup?,1
What two presidents of the U.S. published books of poetry ?,0
What is the abbreviation of General Motors ?,0
was the revolutionary war before the declaration of independence?,1
does the stock act apply to the president?,1
does the texas flag fly at the same height as the american flag?,1
does anne marry gilbert in anne of green gables?,1
is the new god of war related to the old ones?,1
Who was the 15th century fire-and-brimstone monk who gained control of Florence but ended burnt at the stake ?,0
In what area of the world was the Six Day War fought ?,0
Where can I find the status of my tax return ?,0
What animal has the biggest eyes ?,0
Why can 't ostriches fly ?,0
What was the name of the lawyer who represented Randy Steven Craft ?,0
does google duo have end to end encryption?,1
is sanskrit the first language of the world?,1
What kind of patent did Ermal Fraze get in 1963 ?,0
can a pitcher get a hold of his team loses?,1
How many maids were milking ?,0
was varsity blues based on a true story?,1
can you buy beer on sunday in ok?,1
does spike die at the end of buffy?,1
In what U.S. state was the first woman governor elected ?,0
What does the six-footed Musca domestica become when it enters a house ?,0
do the mario brothers have a last name?,1
Who headed Hitler 's infamous Gestapo ?,0
is there a train station on hayling island?,1
What does NN O `` mean when used as a prefix in Irish surnames ?,0
intelenet global services pvt ltd - a serco company?,1
What James Michener book is subtitled Spanish Travels and Reflections ?,0
is mothers day on the same day worldwide?,1
Who invented Make-up ?,0
did rickon stark die in game of thrones?,1
How do they type Chinese characters on a keyboard ?,0
What is the name given to a group of geese ?,0
is king of the hill off the air?,1
is it illegal to be a stolen valor?,1
are the bolsheviks the same as the soviets?,1
Name of the lady the Great Gatsby pines for ?,0
What United States President had dreamed that he was assassinated ?,0
is there a bridge from spain to africa?,1
is mpeg audio file the same as mp3?,1
How many equal angles are there in an isosceles triangle ?,0
When did the American Civil War end ?,0
The name of the actor who played the detective in the film Kindergarden Cop is what ?,0
was cheers filmed in front of a live studio audience?,1
Who was International Olympic Committee chairman at the 1936 Summer Games ?,0
In what part of the world is Mozambique ?,0
Who is Luke Skywalker 's father ?,0
is the all-star game being played?,1
What is the origin of gametophytic tissue ?,0
are there any of the original temptations living?,1
is glutinous rice the same as sweet rice flour?,1
is there a disease that makes you not feel pain?,1
does canada have a right to free speech?,1
is royal caribbean and celebrity the same company?,1
do ross and rachel end up getting married?,1
do all french bulldogs need a c section?,1
has australia ever had a female prime minister?,1
"Which U.S. President is buried in Washington , D.C. ?",0
does batter go to first on a balk?,1
What has to be produced in a writ of habeas corpus ?,0
can you buy wine in grocery stores in missouri?,1
did we leave the lunar rover on the moon?,1
can looking into the sun make you sneeze?,1
What is the only primate to lack pigment in the palms of its hands ?,0
How do you get silly putty out of fabric ?,0
What did San Francisco 's Milt Harper grow that measured 24 inches from tip to tip in 1974 ?,0
Mississippi is nicknamed what ?,0
"What European capital celebrated its 2 , 000th anniversary in 1951 ?",0
is freddie mac and fannie mae the same?,1
"What common plant has a button , cap , cup , gills , and ring ?",0
What 's the second-most-used murder weapon in the U.S. ?,0
What 's the name of a golf course in Myrtle Beach ?,0
What team did Babe Ruth play his first major league game for ?,0
Who was the lawyer for Randy Steven Craft ?,0
When was the NFL established ?,0
do i need a work visa for brazil?,1
is it's a wonderful life public domain?,1
does the golden goal rule still exist in football?,1
In what county is Eckley Colorado ?,0
can you become a citizen of multiple countries?,1
How do wasps make their nests ?,0
is hit and run a criminal offense in canada?,1
if a polygon has equal sides does it have equal angles?,1
has there ever been a nfl team with no wins?,1
can you carry a gun in virginia without a permit?,1
"What architect originated the glass house designed the Chicago Federal Center had a philosophy of `` less is more , '' and produced plans that were the forerunner of the California ranch house ?",0
What army 's motto is Blood and Fire ?,0
does liquid coffee mate have to be refrigerated?,1
What kind of a sports team is the Wisconsin Badgers ?,0
is it ordinary time in the catholic church?,1
is the movie too young to die based on a true story?,1
is there once upon a time season 7?,1
is any atp made in the krebs cycle?,1
What is a fear of women ?,0
can we sit in train with rac ticket?,1
does blanche die in a streetcar named desire?,1
Who is Henry Butler ?,0
What is the largest snake in the world ?,0
Who 's the only president buried in Washington,0
can i travel to samoa with a criminal record?,1
What building built in 18 contains 327 miles of book shelves ?,0
"Where was the Cisalpine Republic , 1797-185 , ?",0
do you need a licence for a crossbow uk?,1
What does Knight Ridder publish ?,0
is the eden project and eden the same?,1
How many tiles did the Space Shuttle Columbia lose on its second flight ?,0
did the dallas mavericks ever win the nba championship?,1
is there going to be a my little pony season 8?,1
does dumbledore die in order of the phoenix?,1
What generation am I in ?,0
do second place winners on survivor get money?,1
"What day is August 13 , 1971 ?",0
do iran and afghanistan speak the same language?,1
In what country is Lund ?,0
What is the origin of music ?,0
Who plays shortstop for Charlie Brown 's baseball team ?,0
did frank sinatra sing new york state of mind?,1
can you get water from a tree with a spile?,1
What function does homeostasis have on the existence of an organism ?,0
is there capital punishment in the state of florida?,1
is it illegal to use facebook in china?,1
will there be another terminator movie after genisys?,1
are they going to make a death note 2?,1
are blue ridge and smoky mountains the same?,1
How much of the silver production is manufactured by independent silversmiths ?,0
does steph curry have a brother that plays in the nba?,1
is ryne sandberg in the hall of fame?,1
How were the days of the week named ?,0
was stand by me based on a true story?,1
can a catholic receive communion in an episcopal church?,1
How many minutes were there on the original GE College Bowl clock ?,0
What debts did Qintex group leave ?,0
is there going ro be another season of the flash?,1
How many colonies were involved in the American Revolution ?,0
When did beethoven die ?,0
can i cut a postage stamp in half?,1
is casa bonita still open in tulsa ok?,1
What river runs through Liverpool ?,0
will there be any more seasons of the paradise?,1
do you have to pay tax on bet winnings australia?,1
will there be a season 4 of the strain?,1
have the raptors ever made it to the finals?,1
is tooheys new the same as tooheys draught?,1
What is the longest-running television series ?,0
What was the minimum wage in 1991 ?,0
is there a movie for a series of unfortunate events?,1
What musical instrument did Prewitt play in James Jones 's From Here to Eternity ?,0
is the movie never let me go based on true events?,1
What enigmatic U.S. vice president was once tried and acquitted for treason in a plot to set up his own independent empire in the West ?,0
are planes allowed to fly over washington dc?,1
is a mule a cross between a donkey and a horse?,1
is it legal to turn right on red in kansas?,1
What amount of money did the Philippine ex-dictator Marcos steal from the treasury ?,0
will there be a season 4 of brotherhood?,1
is confectionary sugar the same as powdered sugar?,1
is the word ain't in the english dictionary?,1
What year did Charles Dicken die ?,0
What makes hamburgers taste like steakburgers ?,0
What must be exceeded to produce a sonic boom ?,0
How many species of the Great White shark are there ?,0
is there a difference between oz and fluid oz?,1
does america's most wanted still come on?,1
What time of year is air travel the heaviest ?,0
can you use both hands to dribble in basketball?,1
is one world trade center built on ground zero?,1
is big boss the same as solid snake?,1
is venice in the city of los angeles?,1
can you go back to college after declaring for the nba draft?,1
Where is Melbourne ?,0
is it legal to own a gun in thailand?,1
How do I contact Answers.com direct ?,0
What 1963 Joseph L. Mankiewicz film cost $28 million ?,0
are you related to your brother in law's wife?,1
Where is there information on the novel `` El Cid '' ?,0
is gears of war 4 the last game?,1
are there any mines left in the sea?,1
What is cosmology ?,0
is the series bull based on dr phil?,1
have the stolen ruby red slippers been found?,1
is operating cash flow the same as free cash flow?,1
What is the name of David Letterman 's dog ?,0
is flaxseed oil and linseed oil the same?,1
In what year did Joe DiMaggio compile his 56-game hitting streak ?,0
has willie robertson from duck dynasty passed away?,1
can a knight jump over an opponent's piece?,1
What is the Bernoulli Principle ?,0
What is the name of the planet that the Ewoks live on ?,0
Where is Logan Airport ?,0
can you have a malar rash without lupus?,1
does penalty shoot out goals count for golden boot?,1
does michael come back to the office in season 8?,1
What future movie treat was introduced to American colonists in 1603 by Native Americans ?,0
is 1 liter equal to 1 cubic decimeter?,1
Whose biography by Maurice Zolotow is titled Shooting Star ?,0
is albania a member of the european union?,1
can goalie pick up ball from throw in?,1
What did the ancients call the four great elements ?,0
are troy bilt and cub cadet the same?,1
"What makes Black Hills , South Dakota a tourist attraction ?",0
are pellet guns and bb guns the same?,1
was olympus has fallen filmed at the white house?,1
In what high-risk business venture did Jimmy the Greek bet and lose ?,0
Why does a candle go out when we blow on it ?,0
What 's an easy way to count the approximate number of fish in a lake ?,0
is there such a thing as pink dolphins?,1
can eustachian tube dysfunction cause shortness of breath?,1
is augusta golf course open to the public?,1
Who is Malaysia 's 43rd prime minister ?,0
can you be left handed and right handed?,1
How does light travel through the void of space if there is no medium for it to ` wave ' or ` pulse ' .,0
What countries does the Mont Blanc Tunnel join ?,0
is days of our lives the longest running show?,1
What is a fear of drinking ?,0
is the egr valve part of the engine?,1
What century did art 's Romantic Period begin in ?,0
What star-faring race brought about the Inhumans on Marvel 's Earth ?,0
What are the `` Star Wars '' satellites ?,0
does bobby get out of jail in soa?,1
What is Michael Jackson 's middle name ?,0
How do windmills work ?,0
"What children 's tale contains the line : `` Come , Cinderslut , and hold this skein of wool for me '' ?",0
What are `` inkhorn terms '' ?,0
is there such a thing as a blue rose?,1
does big ben have a clock on all four sides?,1
is the pharynx part of the gastrointestinal tract?,1
did gone with the wind win the best picture academy award?,1
are there wolves in the wild in the uk?,1
is the salmon cooked in lomi lomi salmon?,1
What is Head Start ?,0
has anyone led the tour de france from start to finish?,1
will there be a total solar eclipse in oklahoma?,1
will there be a 8th season of nurse jackie?,1
How do hermit crabs reproduce ?,0
What Green Bay Packers coach philosophized : `` There 's nothing that stokes the fire like hate '' ?,0
has the usa ever won the fifa world cup?,1
is the trachea part of the upper airway?,1
is there a second snow white and the huntsman?,1
How many people have died of tuberculosis ?,0
What New York Yankee was known as The Iron Horse ?,0
do odd interstate routes run primarily north and south?,1
Which of the five senses develops first ?,0
is there more than one form of confucianism?,1
Who is Pia Zadora 's millionaire husband and mentor ?,0
is hawaii five o returning for season 8?,1
do cathode rays originate from the negative electrode?,1
does every wounded soldier get a purple heart?,1
What 's the sacred river of India ?,0
did a woman run for president in 2008?,1
Where did the marriage ceremony come from ?,0
are all of the songs in mamma mia here we go again by abba?,1
is qatar going to be the world cup host?,1
is the wife of an earl a countess?,1
"Where can I find a tape or book to help me say , write and understand Japanese ?",0
What was the monster in Spielberg 's film `` Jaws '' ?,0
In what state was the first co-educational college established,0
What are the odds of giving birth to twins ?,0
What is fiber in food ?,0
is there a lift at angel tube station?,1
does the world cup host country automatically qualify?,1
in general the ocean floor is younger than the rocks on the continents?,1
What 's the capital of Taiwan ?,0
has costa rica qualified for the world cup?,1
"Who is the author of the book , `` The Iron Lady : A Biography of Margaret Thatcher '' ?",0
is the isle of man part of great britain?,1
What animals can live the longest without food ?,0
What color was the hundred billionth crayon made by Crayola ?,0
is night at the museum based on a book?,1
is there a season 4 of phryne fisher?,1
according to zoroastrianism one of the gods who presides over your judgement is sroasha?,1
What is the difference between fatalism and determinism ?,0
How do you say 2 in Latin ?,0
What are the capital cities of the two large countries that occupy the Iberian peninsula in Europe ?,0
is dhl and deutsche post the same company?,1
does jack die in pillars of the earth?,1
How do I find out what cities are in a certain area code ?,0
What did Louis Cartier invent for aviator Santos Dumont in 1940 ?,0
is there going to be a season 4 of the border?,1
is 100 million the same as 1 billion?,1
is there taco bell on the east coast?,1
What is the average weight for a man ?,0
Who created private detective Philip Marlowe ?,0
is notre dame considered an ivy league school?,1
Which is the wealthiest country in the world ?,0
What is a fear of color ?,0
who does denzel washington play in remember the titans?,1
is there going to be a new season of jessica jones?,1
did johnny depp play in 21 jump street?,1
Which city in China has the largest number of foreign financial companies ?,0
Who is Snoopy 's arch-enemy ?,0
has the wreck of the edmund fitzgerald been found?,1
What Peter Blatty novel recounts the horrors of Regan MacNeil 's possession by the devil ?,0
are the articles of confederation part of the constitution?,1
are federal taxes based on adjusted gross income?,1
What do you know about multicultural and multilingual schools ?,0
What movie tour of the Roman empire features the admonition : `` Row well and live '' ?,0
is swiss chard part of the beet family?,1
are sam and jason still together on general hospital?,1
Which of these are authors ?,0
Who was the lead actress in the movie ` Sleepless in Seattle ' ?,0
What month did the Edmund Fitzgerald sink ?,0
is the cochlea part of the vestibular system?,1
What was the nickname of German flying ace Manfred von Richthofen ?,0
do you have to break in a new car engine?,1
What state capital comes last alphabetically ?,0
Name the On Stage character whose face was never seen .,0
is there such thing as £100 note?,1
do you need a birth certificate to get into canada?,1
is the blues brothers based on a true story?,1
is it normal to live in a fantasy world?,1
What is the nickname for the state of Mississippi ?,0
What is a fear of touching ?,0
What are the historical trials following World War II called ?,0
What 's the name of Pittsburgh 's baseball team ?,0
When did the Dow first reach ?,0
Name one of the Seven Wonders of the Ancient World .,0
has oregon state won national championship in baseball?,1
is the deep web and the dark web the same thing?,1
What does a chef coddle eggs in ?,0
What does the abbreviation IOC stand for ?,0
can you spend euros in the isle of man?,1
Where is the biggest bell ?,0
What materials did the three little pigs use to build their houses ?,0
What was the only country you were allowed to drive into Israel from in 1979 ?,0
What is the origin of `` barbeque '' ?,0
What time of day did Emperor Hirohito die ?,0
What do most tourists visit in Reims ?,0
What bowl game began as an East-West contest between Michigan and Stanford in 192 ?,0
How many double-word-score spaces are there on a Scrabble Crossword Game board ?,0
What lake in Scotland is said to hold one or more monsters ?,0
can a us president run again after serving two terms?,1
What are birds descendents of ?,0
How do plants make food ?,0
What 's the motto of the Boy Scouts ?,0
What will the California gas tax be in the year 2000 ?,0
is the united kingdom in the world cup?,1
What 's been the ruin of many a poor boy in New Orleans ?,0
does derek shepherd get fired in season 6?,1
are tampons and pads taxed in the us?,1
is tv show better late than never coming back?,1
is a fox apart of the cat family?,1
is lethal weapon based on a true story?,1
does oregon have the stand your ground law?,1
can you have a gun in south africa?,1
What are the benefits of home school ?,0
is there an airport on martha's vineyard?,1
What is `` flintknapping '' ?,0
What 's the largest U.S. agricultural crop by weight ?,0
Who wrote The Collector ?,0
did china ever qualify for fifa world cup?,1
did the berlin wall go all around west berlin?,1
What is the `` Global Economy '' ?,0
does pete's dragon die in the movie?,1
What fool is not so wise To lose an oath to win a paradise ?,0
does nc have an open carry gun law?,1
What is the chemiosmotic theory ?,0
will there be a season 3 of witches of east end?,1
Who patented the first phonograph ?,0
What is the largest sculpture in the world ?,0
is a solstice and an equinox the same thing?,1
What city did the Flintstones live in ?,0
does himachal pradesh share border with uttar pradesh?,1
What political party is Sinn Fein a part of ?,0
What term means a sexual attraction between a male and a female ?,0
What are the statistics for drunken drivers in Maryland ?,0
was the necklace from the titanic ever found?,1
are the scorpion king and the mummy related?,1
is lana lang and lois lane the same person?,1
has england won any world cup in cricket?,1
did france get alsace lorraine back after ww1?,1
is china eastern airlines part of star alliance?,1
Define Spumante .,0
What is a ` borrow pit ' ?,0
are usc and sports direct the same company?,1
is ruthie in season 11 of 7th heaven?,1
What was the name of that popular song the Creeps sang ?,0
Name a technique widely used to detect birth defects ?,0
Who invented panties ?,0
is pirates of the caribbean on stranger tides a prequel?,1
was the movie 300 based on real events?,1
What is another term for the painful wrist syndrome ?,0
What four U.S. states have active volcanoes ?,0
are there spark plugs in a fuel injected engine?,1
is there an air force base in ohio?,1
What is the chemical reactivity of argon ?,0
are you (mg fe2+)2(mg fe2+)5si8o22(oh)2?,1
How many eyes does a bat have ?,0
is an english staffordshire terrier a pit bull?,1
is a video card and graphics card the same thing?,1
can the president appoint supreme court justice without senate?,1
How many people die from snakebite poisoning in the U.S. per year ?,0
What Apollo 11 astronaut minded the store while Armstrong and Aldrin made history ?,0
can a senior in high school play junior varsity?,1
What does a tarantula eat ?,0
was mercury used as a cure for syphilis?,1
Whose cupboard was bare ?,0
do you need a bridge in a song?,1
are isle of man pounds legal tender in england?,1
Where is the Loop ?,0
is there gonna be a daredevil season 3?,1
do the avengers and xmen live in the same universe?,1
What are the snakes of New England ?,0
"What is the approximate population of Las Vegas , N.M ?",0
is the chesapeake bay bridge a toll road?,1
is australia the biggest continent in the world?,1
"Who provides telephone service in Orange County , California ?",0
has there ever been a female thunderbird pilot?,1
"Name the poet of the poem which begins : I do not know much about gods ; but I think that the river Is a strong brown god-sullen , and untamed ?",0
"What U.S. general died December 1 , 1945 , when his jeep collided with a truck ?",0
What 's men 's par on a 455-yard golf hole ?,0
does jimmy o die in sons of anarchy?,1
does north carolina get a lot of hurricanes?,1
Who followed up his first two underwater thrillers with The Girl of the Sea of Cortez ?,0
does every team get a player in the all star game?,1
good boy or good girl morality is found in the conventional level of morality?,1
