question,label
can you buy liquor on sunday in oregon?,1
is cindy lou who jenny from gossip girl?,1
do cows need to give birth to produce milk?,1
was forrest gump a book before the movie?,1
can a franchise be considered a small business?,1
is the oceanic crust part of the lithosphere?,1
is friday the 13th the game 2 player?,1
can you still go to canada with a birth certificate?,1
is augusta golf course open to the public?,1
rudimental waiting all night video is it real?,1
is md anderson part of university of texas?,1
is university of rochester an ivy league school?,1
there are senators and representatives in the us congress?,1
is a football field the same size as a soccer field?,1
will there be a season three of daredevil?,1
does the speaker of the house have to be a representative?,1
are cpt codes and procedure codes the same?,1
the person accused of a crime is called the plaintiff?,1
is public trust clearance the same as confidential?,1
is it legal to pass on the shoulder of the road?,1
pakistan will host the 2018 asian cricket council (acc)?,1
are fava beans and broad beans the same thing?,1
is the bottom of the ocean saltier than the top?,1
can you buy a car on sunday in minnesota?,1
do you need a return address on an envelope?,1
was the colour orange named after the fruit?,1
does the ball swing towards the shiny side?,1
can you cross the atlantic in a helicopter?,1
can you get poisoned by drinking too much water?,1
did the iphone se come out after the six?,1
can you put shower gel in your hair?,1
is letters to god based on a true story?,1
do anyone win money on american ninja warrior?,1
does memorial day always fall on the last monday of may?,1
was george lopez in shark boy and lava girl?,1
costa rica is south of nicaragua true or false?,1
is the movie chinatown based on a true story?,1
do champions league losers go to europa league?,1
is hawaii part of the north american continent?,1
is citric acid a product of the citric acid cycle?,1
is root mean square error the same as standard deviation?,1
season 6 once upon a time last season?,1
does the calvin cycle only occur at night?,1
do the losers of the super bowl get a ring?,1
are you allowed to bounce the ball in beer pong?,1
is flax oil the same as linseed oil?,1
is there a bar called cheers in boston?,1
did they film the lord of the rings all at once?,1
is singapore a member of the united nations?,1
is there such thing as children's day?,1
can i create my own page on wikipedia?,1
are cadbury creme eggs only sold at easter?,1
is the south pole the same as antarctica?,1
is the periodic time dependent on the mass of the bob and the amplitude of swing?,1
is it legal to carry a gun in your car in oregon?,1
is there a major artery in your armpit?,1
is new york state and new york city the same thing?,1
does oscar the grouch live in a recycling bin?,1
is market cap the total value of a company?,1
did will die on days of our lives?,1
is a bachelor of architecture a professional degree?,1
is life liberty and property in the constitution?,1
did leonardo dicaprio win an award for the revenant?,1
is the crow based on a comic book?,1
is the jacaranda tree native to south africa?,1
is santa ana airport same as john wayne?,1
does the right side of the heart carry oxygenated blood?,1
is the walking dead linked to fear the walking dead?,1
do second place winners on survivor get money?,1
is the marine corps a branch of the navy?,1
was season 7 of parks and rec planned?,1
is there a hospital in the white house?,1
is there a such thing as teacup pigs?,1
is pork roll the same as canadian bacon?,1
is the actress trixie in call the midwife pregnant?,1
is tyrion still alive on game of thrones?,1
do carol and doug get married on er?,1
is petals in the wind a true story?,1
is veere di wedding is a family movie?,1
is north and south based on a book?,1
the first commandment is this love the lord?,1
will the post office deliver a letter without return address?,1
is there such a thing as pink dolphins?,1
is the size of a tornado directly related to the intensity of the tornado?,1
did john c reilly write the songs in walk hard?,1
does spider man homecoming come before civil war?,1
is night at the museum based on a book?,1
will there be a season 7 of once upon time?,1
is there a sequel to the mortal instruments city of bones?,1
can a green card be used as an id?,1
is it illegal to pass on a solid yellow line?,1
is season five the last season of the fosters?,1
does solomon died in the hand that rocks the cradle?,1
is there going to be a sequel to batman vs superman?,1
has there been a school shooting at a private school?,1
does anna get pregnant in fifty shades freed?,1
james and oliver phelps are you twins in real life?,1
do you need red alert 3 to play uprising?,1
was cheers filmed in front of a live studio audience?,1
is mass eye and ear part of mgh?,1
is the thumb a ball and socket joint?,1
do you put bsc and msc after your name?,1
did war of the world's win any awards?,1
is coal an example of a renewable resource?,1
is there going to be a season 3 of fargo?,1
is footloose the movie based on a true story?,1
does all of the middle east speak arabic?,1
is there a place where there is no night?,1
is jersey a part of the united kingdom?,1
is scream coming out with a season 3?,1
can the speaker of the house block a bill?,1
are burger king's onion rings made from real onions?,1
is i'm a celebrity really in south africa?,1
did dan stevens sing in beauty and the beast 2017?,1
is a brown recluse the same as a fiddle back?,1
the darpanet or arpanet hardware is still in place today?,1
kansas city missouri kansas city kansas same city?,1
is corporate communications the same as public relations?,1
is wholemeal flour the same as wholewheat flour?,1
does dr shepherd die in grey's anatomy?,1
has costa rica qualified for the world cup?,1
is the matterhorn the tallest mountain in switzerland?,1
is the man who knew infinity based on a true story?,1
is the song of songs the same as the song of solomon?,1
can i evolve eevee in lets go eevee?,1
does a car have to have a bumper?,1
are they building a new texas rangers stadium?,1
is clarified butter the same as drawn butter?,1
is atlantic time the same as eastern time?,1
is the philippines part of the visa waiver program?,1
has golden state ever won an nba championship?,1
is the symbol for the rupee the currency of india?,1
do we still have the world's fair?,1
does a honey bee die after it stings you?,1
do they ever get off of gilligan's island?,1
can a us national became a us citizen?,1
does justin verlander still play for the tigers?,1
does xbox 360 games work on xbox one s?,1
has any world cup team won at home?,1
are you allowed a beard in the royal marines?,1
are they making a seventh season of once upon a time?,1
does the us have a marginal tax rate?,1
is how to train your dragon the hidden world the last movie?,1
is there such a thing as a white dove?,1
is there any time difference between india and sri lanka?,1
the boat that rocked is it a true story?,1
can a 56 year-old woman get pregnant?,1
can you use clobetasol propionate on poison ivy?,1
can the speaker of the house of commons vote?,1
does winner of tour championship win fedex cup?,1
is let's go pikachu a yellow remake?,1
are there more episodes of pretty little liars?,1
is there a sequel to journey 2 the mysterious island?,1
do you have to pay federal taxes in puerto rico?,1
does the roof open at us bank stadium?,1
can i travel to montenegro with schengen visa?,1
does new york city have a sheriff's department?,1
are the cape verde islands in the eu?,1
is the nba championship trophy made of gold?,1
does the king of cambodia have any power?,1
are all the world cup stadiums in russia?,1
has there ever been a human chimp hybrid?,1
was glee filmed in a real high school?,1
will there be a total solar eclipse in oklahoma?,1
is the president the head of the military?,1
is there a subway station at fairview mall?,1
are tampons and pads taxed in the us?,1
are there two runs in the olympic super g?,1
is air japan the same as japan airlines?,1
is english the official language of the united states of america?,1
can you buy a car in nj on sunday?,1
does system of a down have 2 singers?,1
can you impeach a us supreme court justice?,1
are there nuclear power plants in new zealand?,1
does the prince die in game of thrones?,1
is a square foot the same as a foot?,1
is a firebird the same as a trans am?,1
is there a view tax in new hampshire?,1
is sunrise when the sun starts to rise?,1
is the limbic system part of the cerebral cortex?,1
is la vie en rose a love song?,1
does each nfl team have the same salary cap?,1
did heath ledger win an oscar for joker?,1
is bank of america affiliated with wells fargo?,1
is a medical practitioner the same as a gp?,1
is the poseidon adventure movie based on a true story?,1
is there a season 6 house of cards?,1
will there be another season of parasyte the maxim?,1
is the cowboy bebop movie after the series?,1
is there an end scene in infonity war?,1
can a supreme court justice be forced to resign?,1
is czech republic a part of the eu?,1
is the grand canyon the second largest canyon in the world?,1
is the hobbit in lord of the rings?,1
is there such a thing as heat lightning?,1
is it illegal to write on an american flag?,1
do you have to give police your id?,1
is just breathe by pearl jam in a movie?,1
is tooheys new the same as tooheys draught?,1
can a king capture a king in chess?,1
does the united states post office deliver mail on columbus day?,1
did one of the members of montgomery gentry die?,1
is there a swat team in every city?,1
is van buren arkansas in a dry county?,1
a government is a sovereign member of the world community?,1
does vicks vapor rub have alcohol in it?,1
is la jolla a separate city from san diego?,1
is the horse from black stallion still alive?,1
is beijing in the same time zone as shanghai?,1
does the chicago river connect to lake michigan?,1
are spain and portugal in the same time zone?,1
does the wynn las vegas have a casino?,1
has any nba player ever had a quadruple double?,1
have croatia ever been in world cup final?,1
is there a jane the virgin season 4?,1
does anyone die in the plane crash on grey's anatomy?,1
is a guinea pig part of the pig family?,1
was hawaii part of the us during pearl harbor?,1
will there be another series of gavin and stacey?,1
was olympus has fallen filmed at the white house?,1
can you use both hands to dribble in basketball?,1
have the dallas cowboys ever lost a super bowl?,1
is there a ride in mexico at epcot?,1
is white vinegar the same as spirit vinegar?,1
was czechoslovakia part of the league of nations?,1
are they going to make more maze runner movies?,1
did the plane in flight of the phoenix really fly?,1
have any harry potter movies won an oscar?,1
does america's most wanted still come on?,1
does ford still have a stake in mazda?,1
is there a six flags in houston tx?,1
has the united states signed the convention on the rights of the child?,1
is there a sequal to the fifth wave?,1
are they making a season 3 of carrie diaries?,1
is the tour de france route always the same?,1
can a battery charger be used to jumpstart a car?,1
is the venus fly trap in the amazon rainforest?,1
is fannie mae and freddie mac the same?,1
does maine have a stand your ground law?,1
are cytoplasm and cell membrane the same thing?,1
was the alliance made between the soviet union and its satellite nations?,1
did any subduction occur during the collision of india and asia?,1
was 10 things i hate about you based on shakespeare?,1
do local government have powers other than those granted to them by their state?,1
does hand foot and mouth make you itchy?,1
does a rhombus always have four equal sides?,1
are there going to be any more riddick movies?,1
does vice president live in the white house?,1
is the bridge of sighs on the grand canal?,1
do the giants and jets play in the same stadium?,1
in friends do ross and rachel end up together?,1
fletcher henderson began his musical career with black swan records?,1
were there planes in the first world war?,1
is it illegal to crop a doberman's ears in the uk?,1
is law and order still on the air?,1
was top gun filmed on the uss enterprise?,1
apsara and nataraj are owned by same company?,1
do college players have to enter the nfl draft?,1
is the queen of england related to her husband?,1
can you own a gun in the philippines?,1
is there a fourth series of a place to call home?,1
does the us president live in the white house?,1
does american express card have a security code?,1
does the eurostar go under the english channel?,1
does a positive correlation indicate a casual link?,1
xbox 360 games can you play on xbox one?,1
can you have a tie game in baseball?,1
is j crew and j crew factory the same?,1
harry potter forbidden journey does it go upside down?,1
are prime minister's questions known in advance?,1
does samuel l jackson die in snakes on a plane?,1
do all mamals give birth to live young?,1
are the actors from dance academy real dancers?,1
does holly get pregnant in you get me?,1
does each state have a house and senate?,1
does the flight of fear go upside down?,1
is a baccalaureate degree the same as a bachelor's?,1
are there any shapes that would give packing densities higher than 91?,1
are the federated states of micronesia a us territory?,1
can you carry a pocket knife in china?,1
can the president get rid of a supreme court justice?,1
is 30 days of night based on a true story?,1
have the washington capitals ever made it to the stanley cup?,1
is there a second season of the seven deadly sins?,1
is there a difference between shaken and stirred?,1
can a company have a social security number?,1
is dentistry a part of the medical field?,1
is the inside of a lava lamp toxic?,1
was let it be the beatles last album?,1
can you pitch and dh at the same time?,1
does the dad die in 'life is beautiful'?,1
is a line segment part of a line?,1
do we ration health care in the united states?,1
is there such a thing as elevation sickness?,1
is the schwarzschild radius the same as the event horizon?,1
is all the protein in the egg white?,1
is a 3 way bulb the same as dimmable?,1
are there sea turtles in the pacific ocean?,1
is air national guard part of the air force?,1
is the 911 memorial where the twin towers were?,1
is there more seasons of once upon a time?,1
is the transmission and motor the same thing?,1
is the new god of war related to the old ones?,1
is dar es salaam the capital of tanzania?,1
do you need a tv licence in uk?,1
is napa cabbage the same as chinese cabbage?,1
is the movie remember me based on a book?,1
does puerto rico have a soccer team in the world cup?,1
is oprah on every cover of o magazine?,1
did lava flow from mt. st. helens?,1
can you get a doctorate in business administration?,1
is there anything at the end of infonity war?,1
are the evangelion movies the same as the anime?,1
can a pawn take a piece in front of it?,1
can a canadian passport be used as proof of citizenship?,1
is the last cab to darwin a true story?,1
is a jeep grand cherokee rear wheel drive?,1
is a drive shaft the same as a cv joint?,1
can you play left 4 dead 2 cross platform?,1
is a tract part of the central nervous system?,1
is there a good place in the good place?,1
is there a sequel to a man from uncle?,1
are there any of the original temptations living?,1
the domain name system (dns) converts domain names to ip addresses?,1
do they ever find the dad in supernatural?,1
is the wolf of wall street a book?,1
can you get drafted to the nfl from high school?,1
is a syndrome the same as a disease?,1
has anyone won a tony oscar emmy and grammy?,1
did man city win the league in 66?,1
does the constitution give us the right to vote?,1
have the browns ever won a super bowl?,1
do don and betty draper get back together?,1
is blue cross blue shield the same as independence blue cross?,1
does dr burke come back in grey's anatomy?,1
do they still make new episodes of spongebob squarepants?,1
is the simpsons the longest running tv show ever?,1
is the letter the cup size in a bra?,1
are there any english words with no vowels?,1
will there be another season of comedians in cars getting coffee?,1
is the wife of an earl a countess?,1
is there a such thing as water poisoning?,1
do you have to live in the country you play for in the world cup?,1
is a cockatiel part of the parrot family?,1
do you need a colombian passport to leave colombia?,1
can puerto rico vote in the presidential elections?,1
is there another season of ouran highschool host club?,1
has ole miss ever won a national championship in any sport?,1
can you get rid of lice with a hair dryer?,1
is solid snake and big boss the same person?,1
is canada a member of the united nations?,1
are white spirits and methylated spirits the same?,1
does eating your boogers improve your immune system?,1
is six flags and great america the same thing?,1
has north korea been in the world cup?,1
is mutual of omaha a publicly traded company?,1
is there a movie for the curious incident of the dog in the night-time?,1
is metro and t mobile the same company?,1
have russia ever been in the world cup final?,1
is ally bank and ally financial the same?,1
can you conceal carry in oklahoma without a permit?,1
is season 7 the last for game of thrones?,1
can you carry a concealed weapon in missouri?,1
in vampire diaries do elena and damon date?,1
is lion a part of the cat family?,1
does the man with the yellow hat have a name?,1
can you make alcohol with just water sugar and yeast?,1
when did the lexus rx body style change?,1
do cesium and iodine form an ionic compound?,1
is range rover the same as land rover?,1
can you ever be forgiven for a mortal sin?,1
did the dodgers win the world series in 1947?,1
is mothers day on the same day worldwide?,1
is mine the movie based on a true story?,1
can you sue a sitting supreme court justice?,1
does a preface come before a table of contents?,1
is national and federal government the same thing?,1
are black lights and uv lights the same thing?,1
can a state supreme court decision be appealed?,1
can you do an autopsy on a living person?,1
is hell's kitchen a real place in new york?,1
can mathematics navigation and physics help a sailor?,1
is there a sequal to the 5th wave?,1
can a hydraulic pump be used as a hydraulic motor?,1
is all of ireland in the same time zone?,1
is there going to be a series 14 of criminal minds?,1
is queso blanco the same as queso fresco?,1
are the british virgin islands part of the eu?,1
is sql also the standard interface in cloud based solutions?,1
can you jump your own player in sorry?,1
is insulation tape the same as electrical tape?,1
is the greatest show man a disney movie?,1
has there ever been a female black panther?,1
is the 7th season of sons of anarchy the last?,1
is sea and sea tac the same airport?,1
is there going to be an iron fist season 2?,1
does the supreme court have the power to declare a law unconstitutional?,1
are the white mountains part of the appalachians?,1
can i use a tracfone with straight talk service?,1
is there such a thing as a mosquito hawk?,1
is gulf of guinea a body of water?,1
is entourage based on mark wahlberg's life?,1
can you kill head lice with a hair dryer?,1
was the film tea with mussolini based on a true story?,1
did robert redford ever win an academy award?,1
does mark sloan die on grey's anatomy?,1
is there a fly that looks like a bee?,1
can you be tried for the same crime twice?,1
is dot product the same as cross product?,1
is yellow mustard the same as english mustard?,1
is there going ro be another season of the flash?,1
are gap and old navy the same company?,1
the exclusionary rule prohibits the prosecutor from using illegally obtained evidence during a trial?,1
the irregular at magic high school are tatsuya and miyuki related?,1
did the tea act increase the price of tea?,1
is there a sequel to the enders game?,1
can you have dual citizenship in us and haiti?,1
has the us ever been in the world cup final?,1
is the movie outbreak based on a true story?,1
is lethal weapon based on a true story?,1
has costa rica ever won a world cup?,1
did cate blanchett won an oscar for blue jasmine?,1
was italy part of the holy roman empire?,1
was family matters filmed in front of a live audience?,1
is there such thing as a king german shepherd?,1
is a wireless gateway the same as a router?,1
do african elephants live in the sahara desert?,1
is rogue one the sequel to force awakens?,1
can you own a firearm in new york?,1
is the human body able to synthesize lipids carbohydrates and proteins?,1
is the esophagus part of the digestive tract?,1
is there a place called boston in england?,1
will there be a season 5 of avatar legend of korra?,1
does north carolina get cold in the winter?,1
a solid is a state of matter that has a shape and volume?,1
is a gopher the same thing as a woodchuck?,1
can i use a 3 way bulb in a 2 way lamp?,1
will there be bigg boss tamil season 2?,1
is bahrain the smallest country in the world?,1
is there a season 4 for the flash?,1
is ccr in the rock and roll hall of fame?,1
was mr potato head a toy from toy story?,1
does the country get to keep the world cup trophy?,1
can a computer beat a human at poker?,1
can a plane be parallel to a line?,1
is cape verde the same as cabo verde?,1
any million dollar winners on who wants to be a millionaire?,1
can you carry a gun in your car in washington state?,1
is brooks robinson in the hall of fame?,1
is a dpt the same as a phd?,1
red dead redemption undead nightmare does it include original game?,1
is it compulsory to perform jury duty if called upon?,1
are chemical reactions limited by the availability of reactants?,1
does four loko still have caffeine in it?,1
is cream soda the same as soda water?,1
is coach carter movie based on a true story?,1
except for​ opossums it is hard to find marsupials in the western hemisphere?,1
is there going to be another series of shakespeare and hathaway?,1
is east anglia the same as east of england?,1
is the law hill in dundee a volcano?,1
can you tap into a fiber optic cable?,1
do you get paid for fmla in ca?,1
does having a uk passport mean you are a citizen?,1
is new york movie based on a true story?,1
is there such a thing as a bladder transplant?,1
can a king move without check in chess?,1
if you are born in puerto rico are you an american citizen?,1
was there only 10 months in a year?,1
are australia and new zealand power plug the same?,1
does the wife of a knight have a title?,1
is it legal to turn right on red in kansas?,1
has anyone been to the bottom of challenger deep?,1
does monk die at the end of the series?,1
can a super bowl team play at home?,1
is hydrogen chloride a gas at room temperature?,1
does the tesla model s have a gas engine?,1
are there any of the temptations still living?,1
is the episcopal church the same as the church of england?,1
does the vice president preside over the house of representatives?,1
is the last supper painted on a wall?,1
is there any dollar bill higher than a 100?,1
can a 14 year old get a driver's license?,1
is there an air force base in seattle?,1
is season 7 the last season of dance moms?,1
is a tonne the same as a ton?,1
does michael jordan's son play college basketball?,1
can you have a malar rash without lupus?,1
is the attorney general part of the cabinet?,1
is it fair just and reasonable to impose a duty?,1
is a driving licence a national identity card?,1
in the us public health services are found only at the state and federal level?,1
is the movie red river based on a true story?,1
is taylor still on bold and the beautiful?,1
did they have planes in world war 1?,1
is a coyote part of the cat family?,1
economic rent is a payment received in excess of marginal cost. true false?,1
is pillars of eternity 2 coming to xbox one?,1
is there a second season of north and south?,1
is south korea a member of the united nations?,1
is lake of the pines ca open to the public?,1
is the last of us remastered different from the original?,1
is row row row your boat a masonic poem?,1
can you carry a concealed weapon in florida?,1
do you shake a beer before shotgunning it?,1
is it illegal to count cards in casinos?,1
do sam and dean find their dad in season 1?,1
was hong kong part of the british empire?,1
is major crimes a spin off of the closer?,1
do us citizens need a social security number?,1
is there a military base in austin tx?,1
is conrad dobler in the hall of fame?,1
is the large intestine also called the colon?,1
is there such a thing as cabin fever?,1
is there a season 8 for vampire diaries?,1
did the king's speech win any awards?,1
does forza horizon 3 work on xbox 360?,1
can you get hung for stealing a horse?,1
is there an air force base in wyoming?,1
did interview with the vampire won an oscar?,1
was catherine tramell the killer in basic instinct?,1
is the amygdala part of the autonomic nervous system?,1
is it possible to send a letter without return address?,1
is secondary education and high school the same?,1
does the australian prime minister have a plane?,1
is there a limit on checking account transfers?,1
will there be a new season of the strain?,1
has the colorado rockies ever won their division?,1
are usc and sports direct the same company?,1
does picking your nose help your immune system?,1
has the uk ever been hit by a hurricane?,1
do you bring a candle to a candlelight vigil?,1
is there such thing as a mini goat?,1
is their going to be an avengers infinity war 2?,1
is there an age limit to run for us president?,1
the nolan chart is a two axis political?,1
is shark tank a copy of dragons den?,1
does the crew die in the perfect storm?,1
is a bass an octave lower than guitar?,1
was the song knoxville girl based on a true story?,1
has england ever been affected by an earthquake?,1
do cows need to have a baby to produce milk?,1
do i need a stamp for a freepost address?,1
is season 7 the final season of once upon a time?,1
are dumbledore and gandalf played by the same actor?,1
can you buy beer in new york state on sunday?,1
was the p-51 used in the pacific?,1
is farrell's ice cream parlor still open?,1
is the uk made up of four countries?,1
has apple cider vinegar got alcohol in it?,1
is pound cake the same as madeira cake?,1
do you need a law degree to take the bar in california?,1
is the first round of nhl playoffs best of 7?,1
is east avenue medical center a government hospital?,1
is the trachea part of the upper airway?,1
does the us have a military base in pakistan?,1
is a caribou the same as an elk?,1
is an ounce equal to a fluid ounce?,1
can a soccer goalie pick up the ball from a throw in?,1
are net earnings and net income the same?,1
can you be left handed and right handed?,1
pelvic girdle is part of the appendicular skeleton?,1
is the movie baby boom based on a true story?,1
can a person hold more than two citizenships?,1
is there going to be a season 3 of 13 reasins why?,1
can dish detergent be used as a surfactant?,1
do vmi graduates have to serve in the military?,1
is it legal to punch the back of the head in boxing?,1
are canadian soldiers and mayflies the same thing?,1
did russell crowe ever win an academy award?,1
is ranch dressing the same as ranch dip?,1
is there a season 2 of reboot the guardian code?,1
is west virginia considered part of the south?,1
are there any mervyn's stores still open?,1
is american and british sign language the same?,1
will there be another terminator movie after genisys?,1
is the normal force on a body always equal to its weight?,1
is the postal code the same as the zip code?,1
can you wear colored visors in college football?,1
are there different types of red blood cells?,1
is uc san francisco part of the uc system?,1
does chuck bass really die in season 3?,1
is a postal code the same as a zip code?,1
is there stand your ground law in texas?,1
is there another maze runner movie after scorch trials?,1
can i send a letter in the mail without a return address?,1
does people's republic of china include hong kong?,1
can you drink on the street in china?,1
is casey novak and alex cabot the same person?,1
is the sale of goods act 1979 still in force?,1
could a president run for a third term?,1
is it mandatory to have insurance on a motorcycle in india?,1
are individuals of all species either male or female?,1
can you become a citizen of multiple countries?,1
do professional athletes pay taxes in every state?,1
does lonni die on days of our lives?,1
does the us have a free trade agreement with colombia?,1
is kingdom hearts 3 going to be in english?,1
does the jacobian matrix have to be square?,1
is the fruit of a potato plant edible?,1
is buy buy baby related to bed bath and beyond?,1
is this the last season of coke studio?,1
is polygamy legal in the united states today?,1
does the quinine in tonic water prevent malaria?,1
is once upon a time making season 7?,1
does cost of goods sold include fixed and variable costs?,1
can you have a heart attack from laughing?,1
is saran wrap and plastic wrap the same?,1
will an xbox one game work on an xbox 360?,1
does an xbox one play xbox 360 games?,1
are goats and sheep in the same family?,1
is there a 5th season to the blacklist?,1
can you get psychosis from lack of sleep?,1
did the grandfather of pawn stars pass away?,1
does stefan find out that katherine is in elena's body?,1
did the movie giant win an academy award?,1
does jackson find out scott is a werewolf?,1
quantum physics tells us that nothing that is observed is unaffected by the observer?,1
does indiana have a stand your ground law?,1
is the length always longer than the width?,1
is there going to be a wwe draft in 2017?,1
can a holder of dba use dr. with in his name?,1
will netflix have a season 2 of the punisher?,1
did they use real whales in free willy 2?,1
is elsa a villain in once upon a time?,1
is freddie mac and fannie mae the same?,1
can aluminum pans be used on induction cooktops?,1
is there a season 2 of game of silence?,1
do shetland ponies come from the shetland islands?,1
is pizza hut and kfc the same company?,1
can you be killed by too much oxygen?,1
in meet the fockers is jorge greg son?,1
is a mule a cross between a donkey and a horse?,1
can you sail from the black sea to the mediterranean?,1
are id cards still valid in the uk?,1
is the very first mcdonald's still open?,1
is a yardstick and a meter stick the same?,1
is a surveyor the same as an architect?,1
is there a hospital on the isle of wight?,1
is lotto max paid in a lump sum?,1
does a white blood cell have a nucleus?,1
is penn foster an accredited online high school?,1
is it legal to use a social security number for identification?,1
was parks and rec supposed to be a spin off of the office?,1
is condensation of water vapor a physical change?,1
are the songs in mamma mia 2 all abba?,1
is root beer and dr pepper the same?,1
is the movie hart's war a true story?,1
is jp morgan and chase bank the same?,1
is district of columbia the same as washington dc?,1
does buffy ever tell her mom she's the slayer?,1
is the mcg the largest stadium in australia?,1
are black panthers and jaguars the same animal?,1
is terminator salvation a prequel to the terminator?,1
can i use xbox 360 games on xbox one?,1
is the movie the way back based on a true story?,1
do you become a duke when you get married?,1
will there be a season 3 of rome?,1
is chili's and olive garden owned by the same company?,1
can an analog signal be converted to digital?,1
did they have car phones in the 60s?,1
can anyone bend a spoon with their mind?,1
do witnesses have the right to remain silent?,1
is pokemon let's go a main series game?,1
can cats with aids give it to humans?,1
the highest point of the appalachian mountains is located at mt. mitchell in massachusetts?,1
can you get sunburned when it's windy?,1
do you have to be born on american soil to become president?,1
is avatar aang in the legend of korra?,1
is the darkest minds movie based on all the books?,1
was there a president in the articles of confederation?,1
did robin get married at the end of career of evil?,1
are there any nba players under 6 foot?,1
do i need a helmet to ride a bike in california?,1
can you pass a car on a solid yellow line?,1
did sam ever make it home in quantum leap?,1
do you get europa league for winning the efl cup?,1
is whose line is it anyway still on air?,1
has kenya ever been in the world cup?,1
can orion's belt be seen in the southern hemisphere?,1
can you get water from a tree with a spile?,1
is the real erin brockovich in the movie?,1
are gestational sac and yolk sac the same?,1
does the whole world use the gregorian calendar?,1
is process engineering the same as chemical engineering?,1
did the colour orange come before the fruit?,1
is make your own kind of music on an album?,1
do you have to get corsages at homecoming?,1
can i get radio 4 extra on fm?,1
is st augustine on the east coast of florida?,1
is monday 28 may a holiday in usa?,1
is section 13 of the judiciary act constitutional?,1
do all bees lose their stinger when they sting you?,1
can a car have both automatic and manual transmission?,1
do you get a pink slip when fired?,1
does captain america come back to life in the comics?,1
are the channel islands part of great britain?,1
does the carolina panthers have a new owner?,1
did the queen mother buy the scottish castle?,1
is centroid the same as center of gravity?,1
will there be a new season of hells kitchen?,1
does a national security advisor need senate confirmation?,1
is niihau a part of the united states?,1
is there gonna be a grey's anatomy season 15?,1
is a chevy cobalt ss a sports car?,1
is rubbing alcohol the same as drinking alcohol?,1
can you dribble a basketball with two hands?,1
was the bill of rights added to the constitution?,1
can you buy a 50 cal in california?,1
does cost of goods sold go on cash flow statement?,1
is glutinous rice the same as sweet rice flour?,1
is a dust particle an example of matter?,1
is there such thing as a flying squirrel?,1
is there a difference between maid of honour and chief bridesmaid?,1
does steph curry have a brother that plays in the nba?,1
are new york and new jersey different states?,1
institute of medicine report to err is human?,1
does miami marlins stadium have a fish tank?,1
does whole life insurance have cash surrender value?,1
do i need a work visa for brazil?,1
do you have to be a certain age to be president?,1
is there a professional women's lacrosse league?,1
can a us citizen become a german citizen?,1
can i use my certificate of naturalization to travel to canada?,1
can cows get up after being tipped over?,1
is the grampians part of the great dividing range?,1
is congress the same as the supreme court?,1
is there an in and out in las vegas airport?,1
will there be a new season of star trek discovery?,1
is it illegal to carry a knife in usa?,1
is 8 tablespoons of butter a whole stick?,1
is the cascade range part of the rocky mountains?,1
does your whole body have to be offside?,1
is high society a remake of the philadelphia story?,1
is the entire coast of panama is in the pacific ocean?,1
is the pharynx part of the gastrointestinal tract?,1
was the marshall plan an example of containment?,1
is a person's education level included in phi?,1
is middle earth shadow of war lord of the rings?,1
is vacuole found in plant and animal cells?,1
is the cerebellum part of the nervous system?,1
is microsoft edge and internet explorer the same?,1
is forever my girl a nicholas sparks movie?,1
can you be president of the us if you were born in another country?,1
does a jury all have to agree on a verdict?,1
was the wreck of the andrea gail found?,1
international organization is the product of the bretton woods conference?,1
was the movie audrey rose based on a true story?,1
can you buy lawn darts in the us?,1
is there more than one type of plague?,1
did the cuban flag come before the puerto rican flag?,1
is the queen and padme the same person?,1
is jabba the hutt in a new hope?,1
are the texas rangers in the american league?,1
can you carry a concealed weapon in dc?,1
does a d grade count as a gcse?,1
can doctors of osteopathic medicine practice in canada?,1
is a black panther the same as a jaguar?,1
is st john fisher college a catholic college?,1
is the hate you give going to be a movie?,1
is the university of pittsburgh a state school?,1
is flaxseed oil and linseed oil the same?,1
is .45 auto and .45 acp the same?,1
is thirteen reasons why based on a book?,1
is the cardiovascular and circulatory system the same?,1
is the spanish royal family related to the british royal family?,1
has oregon state won national championship in baseball?,1
can you castle after you have been checked?,1
is hungry jacks the same as burger king?,1
is there an official language for the united states?,1
are pepsi and coke made by the same company?,1
can grocery stores sell wine in new york?,1
are michaels and ac moore the same company?,1
was there a drinking age in the 1920's?,1
can you play x box games on x box one?,1
is there a drink drive limit in america?,1
can you play as zero in megaman x?,1
does violet find out tate is the father?,1
is blue cross blue shield a not for profit organization?,1
is northern ireland a part of the united kingdom?,1
is burlington coat factory a publicly traded company?,1
did ben affleck play in dazed and confused?,1
does nashville have a minor league baseball team?,1
is american money worth more than canadian money?,1
is pepsi max the same as pepsi zero?,1
is spinal cord part of peripheral nervous system?,1
can tobramycin and dexamethasone ophthalmic suspension be used for pink eye?,1
can the president appoint speaker of the house?,1
is it illegal to use facebook in china?,1
does scotch have to be made in scotland?,1
is jacksonville fl the largest city in the us?,1
can you jump off 2 feet in high jump?,1
is bryce canyon part of the grand canyon?,1
can a flower have more than one pistil?,1
is there a deposit on water bottles in oregon?,1
is a pharmd the same as a pharmacist?,1
will there be a season 3 of gamer's guide to pretty much everything?,1
is boarding pass the same as a ticket?,1
is chana dal same as yellow split peas?,1
is the ohio river a tributary of the mississippi river?,1
is the united kingdom in the world cup?,1
