question,label
does humberto die in the girl of fire and thorns?,1
is the cerebrum and the cerebral cortex the same?,1
is budd bill's brother in kill bill?,1
does the air force have a space force?,1
can you get into canada without a passport or enhanced license?,1
Who ruled between 1999-1211?,0
is napa cabbage the same as chinese cabbage?,1
can i cut a postage stamp in half?,1
is mother in laws tongue the same as snake plant?,1
What branch of anthropology studies human behavior and the relation between primates?,0
The mass of kinetic energy particles is not considered part of what?,0
What are live animals unnecessary for?,0
is there such a thing as heat lightning?,1
What action in 2007 by national governments prevented the collapse of large financial institutions?,0
does a square matrix always have an inverse?,1
What is the name of the militant Islamic party in Tajikistan?,0
how old is zsa zsa gabor 's daughter?,0
"The chemical element with the symbol ""C"" is known as?",0
What is the single most important determinant of economic performance?,0
is there a season 3 of rick and morty?,1
what phase clinical trial new drug application?,0
What Virginia Commonwealth University campus is near Virginia BioTechnology Research Park?,0
What could be unimpeded without police interference?,0
what is a roll play games?,0
What issue was the study and following of classical writers said to be a problem of?,0
is the pharynx part of the gastrointestinal tract?,1
is english breakfast the same as black tea?,1
do indian passport holders need visa for nepal?,1
During what time period did secular have a more neutral connotation?,0
is a fox apart of the cat family?,1
What was the name of the North African invasion Eisenhower oversaw?,0
how did the tarantula get its name ?,0
what people used mayan numeral system?,0
do don and betty draper get back together?,1
when you call rummy do you pick up the whole pile?,1
is sun dogs based on a true story?,1
The largest moon of Saturn is named?,0
is there a new season of the resident?,1
is the host country of the world cup automatically qualify?,1
does bury st edmunds have a train station?,1
What is the lowest nighttime temperature recorded at St. Barts?,0
"Along with dogcatcher, what political job did Eisenhower specifically not want to be considered for?",0
What was the unrecognized term for believers of Humanism philosophy?,0
is rick deckard an android in the book?,1
A source of what uses its power to implement destruction in Gallagher's definition of process?,0
What type downpayments do substandard loans generally have?,0
What is the scientific name for blood flow?,0
What ocean does Portugal border?,0
What is firebird server?,0
is there a second place prize in survivor?,1
In what era did cross-border policing decrease?,0
is the virgin islands part of the usa?,1
is wisconsin part of the interstate driver's license compact?,1
is bank of america affiliated with wells fargo?,1
can you drive to polar bear provincial park?,1
What Greek city was rated the world's worst ultimate party town by 2008's Lonely Planet?,0
The national bird of Australia is?,0
has there ever been a rookie finals mvp?,1
"Along with the National Museum of Nepal, what notable Nepalese museum is present in Kathmandu?",0
how is slugging percentage calculated?,0
How many Republicans are affiliated with the GOP?,0
can a bee sting and not leave a stinger?,1
"What are Madhyapur Thimi, Kirtipur and Bhaktapur?",0
have eagles play patriots in the super bowl?,1
What is the standard form of Urdu?,0
Who was responsible for yet another definition of the philosophy in 1854?,0
are there any punters in the hall of fame?,1
are there any birds that can't fly?,1
At what age does a Jehovah's Witness do baptism?,0
where does ground pepper come from?,0
did mac miller have a show on mtv?,1
How were the Marshal and Constable of France informally classified?,0
is the riddler and the joker the same character?,1
is there any time difference between india and sri lanka?,1
where is Heron [ formular ] place of birth?,0
What do the French call snack restaurants besides les snacks?,0
is sea and sea tac the same airport?,1
how are storm names determined ?,0
can u play xbox 360 games on an xbox 1?,1
does michael jackson sing on rockwell's somebody's watching me?,1
is it illegal to have a pitbull in australia?,1
does the old xbox one controller have bluetooth?,1
What call sign does an Air Force aircraft have when a president is traveling on it?,0
beauty and the beast does the beast die?,1
Who did Eisenhower endorse for president in 1960?,0
does god of war take place after god of war 3?,1
Peter J. Wallison believes that the one of the roots of the financial crisis can be traced to affordable housing policies by which agency in the 1990s?,0
is profit and loss statement and income statement same?,1
is the film the way a true story?,1
The chemical element with the atomic number 20 is?,0
What geographic portion of the Kathmandu Valley houses Kathmandu?,0
can you define a median for an unordered categorical variable?,1
is there going to be a season 3 of fargo?,1
what is the newest suite life on deck episode?,0
is life liberty and property in the constitution?,1
does the speaker of the house have to be a representative?,1
What religion ranks highest in frequency of religious attendance? ,0
What are some examples of notable organizations focused on scientific exhibitions?,0
What did Ahmad Shah Abdali invade in 1758?,0
does the colorado river connect to the ocean?,1
is season 7 the last season of the good wife?,1
can the heart be on the right side of the body?,1
are gestational sac and yolk sac the same?,1
What has been combined into one anthropology field?,0
is there a sequel to the wizard of oz?,1
does dr shepherd die in grey's anatomy?,1
are there any wolves in the united states?,1
is a fox apart of the dog family?,1
Where is the DeWitt Clinton High School?,0
is net earning the same as net income?,1
Why do all police acts limit when police can interfere without court orders?,0
Currently where does Notre Dame's library rank in the nation?,0
do non alcoholic drinks have alcohol in them?,1
have the clippers ever been to the finals?,1
do the miami dolphins still have a dolphin?,1
was beyonce married when single ladies was released?,1
What does the abbreviation FDIC stand for?,0
are olympic medals engraved with winner's name?,1
what is the country with highest life expectancy?,0
What mountians do the Pamiri people call home?,0
is a naturalized citizen the same as a us citizen?,1
you're the one that i want reunion?,1
can your feet be on the line during a throw in?,1
What party lost control of House in 2010 elections?,0
What meetings do Minority and Majority leaders usually meet to discuss?,0
The national sport of Japan is?,0
has croatia ever been in a world cup final before?,1
In what year did Rutherford take over leadership of the Watch Tower Society?,0
can it rain without clouds in the sky?,1
is the book i am pilgrim a true story?,1
How many murders occurred in Richmond in 1995?,0
did interview with the vampire won an oscar?,1
is a mimosa the same as bucks fizz?,1
where is the Rhine river located on a map?,0
What did Tom Delay give Dick Armey the authority over on the House floor?,0
can you enter canada with a us driver's license?,1
What was the first civil rights act proposed to Congress by Eisenhower?,0
is neo impressionism and post impressionism the same?,1
is jesse danny's brother on full house?,1
Who brought Islam to the region in the early fourth century?,0
How much of Greece's energy is targeted to be from renewable sources by 2020?,0
What is used to examine blood flood in unstable patients?,0
Who distinguished cultural and social antropology from other sciences in the 1900's and early 2000?,0
what level does gears of war go up to?,0
What do some states make a distinction between?,0
is mary and the witches flower a ghibli movie?,1
is casa bonita still open in tulsa ok?,1
How are they different than most Tajiks?,0
will there be a season 10 of how i met your mother?,1
when did lucy stone died?,0
does the dog die in the movie benji?,1
is there such a thing as liver dialysis?,1
is the zero of a function the x intercept?,1
surfactant is released to reduce surface tension in the alveoli?,1
What type of mascot do the Notre Dame sport teams have?,0
is lucky for life a multi state game?,1
What does Chhauni Silkhana mean?,0
is fear the walking dead related to the walking dead?,1
What fraction of Kathmandu's population died in an ancient earthquake?,0
What will be the ubiquitous gold standards of diagnostics in the near future?,0
Two bodies of the United Nations agreed with what restricted provision in defining genocide?,0
can you own a firearm in new york?,1
is surface pro 3 pen compatible with surface pro 4?,1
what is a synthetic conduit?,0
who are the two senators of louisiana?,0
can you put your hand under the ball in basketball?,1
is a german shepherd the same as an alsatian?,1
What causes rogue waves?,0
what does new jersey flag presents?,0
How many people comprised the first settlers?,0
did sidney poitier play in the greatest story ever told?,1
How much water falls on average on the eastern side per year?,0
"Why did Eisenhower need surgery on June 9, 1956?",0
are there real estate taxes in puerto rico?,1
What is primarily divided by social stratifications?,0
is the a 3rd series of 800 words filmed?,1
What have poachers contributed to hunting?,0
Several reports written by various agencies  concluded that which policy was not the primary cause of the financial crisis?,0
do all dodge caravans have stow-and-go seating?,1
how many redwall books are there?,0
"The author of the play ""Romeo and Juliet"" is?",0
how were letters sealed in the 1800s?,0
Who insisted that major violations occurred?,0
how do you know if something is the golden ratio?,0
the white queen is it a true story?,1
what are superannuation contributions ?,0
when was jamestown colonized?,0
what does coca cola do for nausea/vomiting?,0
The chemical element with the atomic number 12 is?,0
how often is the florida legislature in session?,0
the first amendment to the constitution protects citizens against cruel and unusual punishment?,1
does the sunset at the same time every day?,1
Who plays an influential role in the formation of party policy?,0
What has there been a shift toward broadening the focus beyond?,0
how many lungs does a human have?,0
is the greatest showman based in a true story?,1
is there a difference between lake and loch?,1
What does the SCRA require?,0
can you get sunburned when it's windy?,1
in sq3r the 3 r's are in order review read recite?,1
What holds building blocks together?,0
are the berkshires part of the appalachian mountains?,1
was he blind in the book of eli movie?,1
How LCD Monitors Work?,0
what is cajeta in english?,0
What is the study of modern customs?,0
what is the name of an investigation with controlled variables?,0
What is the Champalimaud Foundation?,0
When was Robert Michel elected minority leader?,0
what are the colors of a rainbow?,0
is tara from gone with the wind a real place?,1
What is Koch's worst postulate?,0
"The famous painting ""Mona Lisa"" was created by?",0
is there a season 2 for the punisher?,1
is hydraulic oil the same as power steering fluid?,1
"In elections, what is Montana considered?",0
What does avoidance of other groups reduce?,0
where are flip flops made at?,0
"Along with Jackson and Monroe Wards, what neighborhood notably features cast-iron fences?",0
"Along with military benefits, what did Eisenhower see as the benefit of the highway project?",0
What may be a risk negative tactic?,0
is sierra mist the same as mist twist?,1
when was queen elizabeth ii married?,0
is the real erin brockovich in the movie?,1
is there a new season for the fosters?,1
What type of anthropologist is interested in human variation?,0
The largest mountain in the world is?,0
does naruto shippuden still air on disney xd?,1
is there a sequel to batman versus superman?,1
What has cultural anthropology distinguished itself from other social sciences by emphasizing?,0
What type of anthropology originated as a sub-focus group?,0
What was the underlying cause of the failure on IndyMac?,0
what is civil engineering aBOUT?,0
is there going to be a punisher season 2?,1
The primary gas responsible for acid rain is?,0
can grocery stores sell wine in new york?,1
did the first incredibles come out in theaters?,1
What are the Hravard inscriptions composed of?,0
is a banana part of the berry family?,1
is eyes of the dragon part of the dark tower series?,1
is cash app and square cash the same?,1
was the byzantine empire a continuation of the roman empire?,1
People with diabetes have an increased likelihood of what side effect?,0
What had a positive effect on established authority?,0
"During the campaign, from where was it claimed Nixon had received money improperly?",0
are there lyrics to duel of the fates?,1
is marginal cost curve same as supply curve?,1
does pete campbell find out he has a son?,1
is the lord's supper the same as the last supper?,1
is a teratoma the same as a dermoid cyst?,1
what do do the colors on the flag of palma de mallorca mean ?,0
does switzerland give a gun to every household?,1
How much of the Bronx's vote in 1916 did Benson get?,0
What percent of Tajiks were killed during the war?,0
The currency used in Colombia is?,0
What European rank was equivalent to that of General of the Army?,0
is the mass of an electron taken into account for the atomic mass?,1
do sharks die if their fins are cut off?,1
is it illegal to kiss in public uk?,1
is the 100 based off of a book?,1
is there an army base in new york city?,1
are the torres strait islands part of australia?,1
is clint eastwood really singing in paint your wagon?,1
What tennis club is nearest to the Grand Cul-de-Sac beach?,0
does drake in my feelings have a video?,1
was 10 things i hate about you based on shakespeare?,1
What type of glowing species can be found on some beaches in Portugal?,0
is puerto rico part of the us territory?,1
is normal saline and sodium chloride the same thing?,1
is carnage park based on a true story?,1
is swiss chard part of the beet family?,1
is a gmc envoy a full size suv?,1
When did the Northern Pacific Railroad reach Montana from the east?,0
do the fa cup winners qualify for europe?,1
does supergirl have a love interest in the comics?,1
What model has two generations?,0
has a movie ever made 2 billion dollars?,1
When did Knorr die? ,0
can a tracfone be used on straight talk?,1
is married at first sight a legal marriage?,1
is there any end of temple run 2?,1
is there going to be a carrie 2?,1
has anyone won the superbowl back to back?,1
do periods in the periodic table have similar properties?,1
Who has the EU's third highest percentage of people who've never used the Internet?,0
is there a relationship between atomic number and electronegativity?,1
who is anderson cooper 's mother?,0
can you make coffee from a kentucky coffee tree?,1
what is a store confectioner?,0
is brazil the only country in south america that speaks portuguese?,1
What do the Newars call Boudhanath?,0
is there such a thing as a crab spider?,1
is the apple watch series 3 compatible with iphone 6?,1
What was the last territory added to British India?,0
how many towers are in the luxor las vegas?,0
do you eat the outside of snow peas?,1
is the bridge on the river kwai still there?,1
How many bank branches were in the Bronx by 2007?,0
is there a season 9 of once upon a time?,1
did sears and roebuck started by selling watches?,1
do u need a licence for an air rifle in uk?,1
What were the governors of the taifas called?,0
What do some voters not always agree with?,0
is a deed of trust a security instrument?,1
"How much global GDP did ""advanced"" economies account for from 2007 to 2014?",0
What was the enemy of the second writing?,0
does she kill glenn in the book of henry?,1
is jabba the hutt in a new hope?,1
is beyond good and evil 2 a prequel?,1
How can hunting actually increase the population of predators?,0
Who was the first ambassador to South Vietnam?,0
is oops i did it again a remake?,1
can a state flag be flown above the us flag?,1
"The chemical element with the symbol ""K"" is known as?",0
What was Eisenhower's date of death?,0
do you need a licence to play airsoft?,1
In what areas is bow hunting banned?,0
is south african english similar to british english?,1
What is evolutionary anthropology  based in?,0
did remains of the day win any oscars?,1
are dr jekyll and mr hyde the same person?,1
will there be any more adventure time episodes?,1
can you take a skunk's stinker out?,1
is corned beef and cabbage traditional irish food?,1
What did the 2008 OECD report show the average tourist expenditure while in Greece was?,0
What period was the Jin kingdom in?,0
does the mississippi river flow into the ocean?,1
is there a hospital on the isle of wight?,1
How Hydrogen Fuel For Cars Work?,0
What did the congregations which continued to form during Russell's ministry remain?,0
is trinidad and tobago part of south america?,1
what does a master sergeant in the air force do?,0
What did the native peoples of Saint-Barthélemy call the island?,0
the persian empire attacked greece by both land and sea?,1
can you open carry a rifle in maryland?,1
When was Glasgow's police force abolished?,0
What mineral is Portugal ranked as a leading European producer of?,0
will there be a season 6 of once upon a time?,1
"Along with law and finance, what is a major component of Richmond's economy?",0
How many departments does the Punjab administration have?,0
"what county is Augusta , GA located in ?",0
are brighton beach and coney island the same?,1
What did financial institutions do prior to the crisis?,0
do i have the right to protect myself?,1
is the cerebellum part of the nervous system?,1
is season 4 of gotham the last season?,1
has england ever made it to the world cup final?,1
is fifa world cup 2014 on xbox one?,1
are dewalt and porter cable the same company?,1
How much average rainfall does St. Barts get per year?,0
does cleveland state university have a football team?,1
when did thomson make the plum-pudding model?,0
What group that had been to this point neglected was included in this thought?,0
is semi pro based on a true story?,1
when does into the wild 30 seconds to mars concert dvd come out ?,0
when album love always released?,0
How many Armenians live outside Armenia and the republic within it?,0
does the us have military bases in germany?,1
has there ever been a hurricane named john?,1
What type of systems is rest mass applied to?,0
In what year did the Caribbean war end?,0
is four winds casino on an indian reservation?,1
is distance measured using the same system all over the world?,1
During what period did tectonic activity become like it is today?,0
is iso and film speed the same thing?,1
who did richard nixon refer to as the silent majority?,0
Does Montana have a sales tax?,0
When were Armenian churches built with center cupola cones?,0
What was the name of the main belief Terence avoided?,0
was the electoral college part of the original constitution?,1
is your heart part of the circulatory system?,1
Around the time that Rev. Cavanaugh became president of Notre Dame by how much did the undergrad student body of Notre Dame increase?,0
is a chamber of commerce a government organization?,1
is there going to be another i am four movie?,1
Jehovah's Witnesses do not sponsor activities when the result is the separation of whom?,0
what is a right wing christian?,0
Only about half all Jehovah's Witnesses are actually considered what in the faith itself?,0
How much of Pakistan's sugar does Punjab manufacture?,0
The chemical symbol for gold is?,0
who has obama appointed to the supreme court?,0
is there a gun permit for all states?,1
what are the songs from the music man?,0
ed sheeran wrote a song for justin bieber?,1
What is a common tenant of humanism?,0
can microbes have symbiotic relationships with other microbes?,1
what is reagan known for?,0
is a chickpea the same as a garbanzo bean?,1
can you be a conservative and a democrat?,1
What was the downed U-2 gathering intelligence in advance of?,0
What event made war planning difficult in this period?,0
What is an economic feature ?,0
How much development space would a Concourse Yard platform provide?,0
are two members of little big town married to each other?,1
when did mass unemployment start ?,0
What can organisms never be directly identified by?,0
is the treaty of peace and friendship still valid?,1
Which individual painted the inside of the Basilica of the Sacred Heart at Notre Dame?,0
What Italian Society was founded by Rudolph Virchow?,0
The currency used in India is?,0
are the marines a division of the navy?,1
About how many birds are released onto shooting estates every year in the UK?,0
The currency used in Germany is?,0
was princess diana born into the royal family?,1
The currency used in Brazil is?,0
was atomic blonde based on a true story?,1
what did benedict arnold die?,0
Where was the 'Intercontinental model' of police from?,0
In what year were the first federal elections after Eisenhower became president?,0
What is Pakistan's main export?,0
is krista in season 3 of the night shift?,1
was cape fear based on a true story?,1
is there 3 fifty shades of grey movies?,1
What did Margaret Mead advocate for?,0
will there be a season 2 of boy band?,1
can you drink on the streets in england?,1
are the lakers and the warriors in the same division?,1
what caused the world war 2?,0
What is the second highest dam in the world?,0
What do Jehovah Witnesses believe their religion is a restoration of?,0
is a filbert and a hazelnut the same thing?,1
does call of duty black ops 1 have zombies?,1
can u play playstation 2 games on ps3?,1
What is the French name for the historic museum in St. Barts?,0
can you eat the middle of a blackberry?,1
What kind of work do anthropologists do with communities in a lab setting?,0
how much money does steve jobs make a year?,0
is once upon a time having a season 7?,1
does curry have a brother in the nba?,1
is the texas state guard part of the military?,1
What can the increase of pathogens be stopped by in an individual?,0
do you have to wear a helmet on a bike nz?,1
is a gallbladder the same as a bladder?,1
What instruments is Aram Khatchaturian famous for playing?,0
where was the movie unstoppable directed?,0
What does Greece lag behind other EU countries in terms of use?,0
what kind of person was thomas paine?,0
how many breeds have become extinct?,0
do all the angles in a triangle add up to 180?,1
What is Allah Ditta Lona Wala's career?,0
What amount of the student body of Notre Dame identifies as Catholic?,0
is armani exchange the same as giorgio armani?,1
Who again issued the same type of challenge centuries later,0
has there ever been a pitcher who could pitch with both hands?,1
was the movie audrey rose based on a true story?,1
where do goldfish live?,0
was there chemical warfare in world war 1?,1
How much net worth did Americans lose between June 2007 and November 2008?,0
What might the meaning of Euripides' tale be seen as a caution against?,0
is black vinegar the same as balsamic vinegar?,1
does the prince die in game of thrones?,1
What has the smallest economy in Pakistan?,0
does the scottish cup go to extra time?,1
What is the growth forecast for Cambodia in 2009?,0
is the baby in fuller house a twin?,1
does arteries carry blood away from the heart?,1
Who described the armistice as Eisenhower's greatest presidential accomplishment?,0
The Gulf of Mexico formed in the rift between North America and what other land mass?,0
Which administration called for investigation into the soundness of GSEs in the early and mid-2000s?,0
is a hyundai genesis coupe a sports car?,1
Many minor infectious diseases are diagnosed by what type of presentation?,0
what does a timing belt do?,0
what county in texas is conroe located in?,0
Signatories to the CPPC are required to prevent and punish what?,0
is virgin atlantic part of an airline alliance?,1
Tajikistan had an estimated 18 million people in what year?,0
What is the name of the main library at Notre Dame?,0
how do you know if a volcano is extinct?,0
does borderlands 2 handsome collection have all dlc?,1
can i ship wine from california to pennsylvania?,1
can a person have 2 different blood types?,1
when did playstation 3 first launch?,0
is long island the longest island in the world?,1
what is the normal inr range?,0
is there a professional women's lacrosse league?,1
were the abba songs written for mamma mia?,1
Jehovah Witnesses' literature puts emphasis on the obedience to not only Jehovah but also to his what?,0
do male and female red pandas look the same?,1
What type of fermions are protons and neutrons?,0
was the movie arrival based on a book?,1
What Richmond neighborhood is home to the Jefferson Hotel?,0
where is solar energy present\?,0
where do you find iodine?,0
what are leaf lobe?,0
who accompanied King louis the VII of France on the second crusade?,0
can i carry a gun in texas without a license?,1
Godly figures have engaged in what activity?,0
What group speaks a number of Western Iranian languages?,0
mosque comes from the arabic word masjid meaning?,1
Who provides hunter education?,0
can you have alcohol with your last meal?,1
What is the Grand Concourse?,0
What Armenian monasteries were built in the 11th century?,0
are us dollars the same as australian dollars?,1
do you have to pay for sony crackle?,1
does indiana have a stand your ground law?,1
what is brees daughter 's name in desperate housewives?,0
is the alternation of generations unique to plants?,1
"Along with Philip Morris and CapitalOne, what prominent corporation is present in Richmond?",0
is st thomas part of the british virgin islands?,1
what is a penny made of?,0
can professional athletes play in the winter olympics?,1
are the british virgin islands part of great britain?,1
where did lyndon b johnson tour to announce his war on poverty ?,0
What is Denver 's oldest operating hotel ?,0
is genetic screening and genetic testing the same?,1
does the us have a coat of arms?,1
do trade winds blow from west to east?,1
Who conquered Tansaxania?,0
What kind of observations are made in and artificial environment?,0
When was Tajikistan under Ymayyads contorl?,0
In what year did Eisenhower graduate from the Army War College?,0
are palm beach and west palm beach the same?,1
is the red cross only in the united states?,1
In what direction did Richmond's borders expand in 1970?,0
"How much time was spent in just ""Bible study"" since 2015?",0
can you have round ligament pain when not pregnant?,1
what is in caffeine?,0
What were the problems with Dalton 's original laws ?,0
does the sale of goods act apply to commercial contracts?,1
Who succeeded King Dom Carlos I as king?,0
is the movie spirit based on a true story?,1
is king of the hill off the air?,1
Which Notre Dame men's basketball player has the record for more points in one game?,0
who was the first to argue that the sun was the center of the universe?,0
Who killed the Shakyas?,0
was saved by the bell a spin off?,1
what happened to the zodiac killer?,0
is the bronx part of new york city?,1
When did Lehman's former CEO appear before Representative Henry A. Waxman?,0
can you fly directly over the south pole?,1
What percentage of the Portuguese people identify as non-religious?,0
is zip code the same as post code?,1
does the constitution state you have the right to remain silent?,1
What rodent colonizes the mammalian colon?,0
How many restaurants in St. Barthelemy serve Creole cuisine?,0
what is a good leg press?,0
is the virgin island part of the us?,1
can a single piece double jump in checkers?,1
The currency used in Greece is called?,0
how long was frank sinatra famous?,0
did laverne from scrubs die in real life?,1
What war ended in 1497?,0
What did hunters feel hunting over the Internet violated?,0
Which energy supplier rioted?,0
To what city was Henry Brown shipped as freight?,0
does the pitcher bat in the national league?,1
does the cartier love bracelet come in silver?,1
What is the ancient name of Kathmandu?,0
is there a season 3 of my hero academia?,1
is an ip address unique to a device?,1
During what time was a religious state replaced in the Notre Dame cathedral with a symbol of Humanism?,0
is texas the largest state in the usa?,1
is your maid of honor supposed to be married?,1
is the new england journal of medicine reputable?,1
does the dog die in grey's anatomy?,1
"Along with MeadWestvaco, what Fortune 500 company is based in Richmond?",0
What type of interactions happen within groups of infected individuals in epidemics?,0
isotope refers to the electrical charge of the electron?,1
Where were air bases built in Montana?,0
is we are the fallen a christian band?,1
What did some churches sometimes have in the fifth century?,0
How long does it take dolphins to attain reproductive age?,0
When did the issuance of CDO peak?,0
is scotland considered part of the united kingdom?,1
is there such a thing as elevation sickness?,1
The parliamentary election of 2015 aroused many what?,0
did the storming of the bastille start the french revolution?,1
Electrical impulses trigger what?,0
is the eden project and eden the same?,1
is pound world and pound land the same company?,1
when did jack lalanne die?,0
what is the significance of independence day in the philippines?,1
did family guy do a tribute to adam west?,1
is ed sheeran's song perfect a remake?,1
is there a season 2 for the messengers?,1
are there background checks for guns in america?,1
What is the biggest killer in Portugal?,0
is a cane corso the same as an italian mastiff?,1
What is the English translation of Mahanagar?,0
what is older pyramid or stonehedge?,0
What type of government did Nepal have after the monarchy?,0
What PBS documentary covered the Bronx's music history?,0
When didn't Sheptycki write about global policing?,0
is the chesapeake bay bridge a toll road?,1
What does having livestock help achieve the control of?,0
What are three types of minerals Portugal is a notable producer of?,0
How are minor infectious diseases treated?,0
Only about what percentage of the people raised in the religion continue to identify themselves as Jehovah's Witnesses?,0
is 7.62 x54 the same as 30 06?,1
nfl rules can the ground cause an incomplete pass?,1
What is the Bronx's county name?,0
What is redlining?,0
has there ever been a nuclear bomb set off?,1
is there any gameplay in kingdom hearts 358/2?,1
is dark horse based on a true story?,1
What well know scholar was killed by Humanism?,0
What did AIG receive for promising to pay Party A in the event that Party B defaulted?,0
Mrigavyadha destroys animal instinct in who?,0
how fast is one g?,0
is the red river a tributary of the mississippi?,1
What culture is it that children do not look adults in the eyes ?,0
is auckland the largest city in new zealand?,1
does vice president live in the white house?,1
Aristotle said parts have existence outside of what?,0
What is the name for the large super continent that broke apart 750 million years ago?,0
What was another name for Richmond's Jackson Ward?,0
who is on the $ 1000 bill?,0
was the league of nations included in the treaty of versailles?,1
are cheetahs the fastest animal in the world?,1
is there a jane the virgin season 4?,1
is the hippocampus located in the limbic system?,1
Where does a safari hunter usually stay?,0
is there an integer that has a reciprocal that is an integer?,1
When was the Conference of Berlin held?,0
Where did Wilson reduce police corruption?,0
is there a tube station at heathrow terminal 4?,1
What is Pakistan's largest province?,0
what is my resting heart rate at age 24?,0
does jurrassic world fallen kingdom have a post credits scene?,1
what is Polyester in packaging PET?,0
has usa ever won winter olympic medal count?,1
"What beverage is consumed by more people in Kathmandu, coffee or tea?",0
the former soviet union broke into separate states?,1
The currency used in Spain is?,0
is 10 cloverfield lane a prequel to cloverfield?,1
Why were game animals introduced by acclimatisation societies?,0
is the tour de france route always the same?,1
When did the first wave of Humanism reach Europe?,0
The largest planet in the Milky Way galaxy is?,0
How has human time on Earth been divided up?,0
is a peace bond an admission of guilt?,1
is harry potter world at islands of adventure?,1
has there ever been a 5 star general?,1
is it illegal to own a gun in england?,1
What are some examples of the science parks being built in Portugal?,0
"Other than trade, what was the traditional basis of Kathmandu's economy?",0
"Between 1974 and 2010, how did the Portuguese government encourage over-expenditure and investment bubbles?",0
is the fairmont hotel part of a chain?,1
are celebrity cruises and royal caribbean the same company?,1
is the cosmic cube the same as the tesseract?,1
Which Armenian church recognizes the Pope?,0
What is it called when a pathogen grows within the host cells?,0
can you get a boarding pass at the airport?,1
does the russian president live in the kremlin?,1
did russia automatically qualify for the world cup?,1
How did Peel specialize police?,0
What animal is associated with the Greek Diana?,0
In what year was the Estado Novo established?,0
who is norah jones parents?,0
"Who penned a ""Statement of Professional Responsibility""?",0
do you have to kick the ball forward at kick off?,1
are the smoky mountains and the appalachian mountains the same?,1
What is a contagious disease a subset of?,0
is kong skull island part of a series?,1
What do Jehovah Witnesses accept in lieu of blood transfusions?,0
can you wear blue on a green screen?,1
did the u.s. qualify for the world cup?,1
Who was the leader of French forces in this period?,0
what is definition of psychotic?,0
is a high price to cash flow ratio good?,1
does the dog die in hunt for the wilderpeople?,1
where does michael w smith come from?,0
About how many villas are available for rent in St. Barts?,0
what is the population of algoma wi for 2010?,0
is gollum in the fellowship of the ring?,1
what is New Orleans LA first basketball team named?,0
When did the Suntrust Indy Challenge stop being run at RIR?,0
can a sickle be used as a weapon?,1
is a distribution board the same as a consumer unit?,1
can you drive between north and south america?,1
Where do Jehovah Witnesses meet for worship and study?,0
what is an asset account?,0
How long ago did the Tennis Clube de Flamboyant open its doors?,0
How is pain in the left arm often described?,0
The currency used in Italy is?,0
is there a sequel to akame ga kill?,1
does a parallelogram have 2 pairs of parallel sides?,1
can a pardon be granted before a conviction?,1
is city university part of university of london?,1
What is the legal status of UN police officers?,0
does the queens midtown tunnel have a toll?,1
How are tags assigned if there are more hunters than game?,0
did the steam engine lead to other inventions?,1
is a hare the same as a jack rabbit?,1
Which types of airlines are most common landing at Princess Juliana International Airport?,0
What is the highest propoerty value recorded in St. Barts?,0
how many verses does the chapter 21 of the book of joshua have according to the aleppo codex?,0
"In the build-up to genocide, what have other authors focused on?",0
how was a lawyer called in latin?,0
For what reason did Moody's Investor Services downgrade nine Portuguese banks in 2011?,0
is caesar in the old planet of the apes?,1
What type of language is Portuguese?,0
was the movie man on fire a true story?,1
The biggest festival does not have what kind of competition?,0
does it snow a great deal in the arctic?,1
Where is the New Dam located?,0
What did the price of oil began doing when the financial crisis began to take hold in late 2008?,0
is nicky ricky dicky and dawn still on tv?,1
What was the nationality of the people who settled Richmond in 1609?,0
What study focuses on the history of human economics rather than culural?,0
what causes cardiomyopathy?,0
What was Luís de Camões main influence?,0
What will have the greatest impact on the global economic crisis?,0
What type of business is LeClairRyan?,0
What was Masjid Bilal previously known as?,0
are the avett brothers recording a new album?,1
the bible says honor thy mother and father?,1
What is the name of the era from which the building housing the Edgar Allan Poe Museum dates?,0
The currency used in Lebanon is?,0
is hell's kitchen a real place in new york?,1
are the british virgin islands part of the eu?,1
Why is genocide often punished?,0
is there a death penalty in the state of maryland?,1
is there another film after the last jedi?,1
What is one of the Protestant religions that thinks it's fun to celebrate their kid's birthdays?,0
When did Herter die?,0
What type of anthropology attempts explain human finances?,0
are any of the dad's army cast still alive?,1
Who was appointed as the third president of the Watch Tower Bible and Tract Society in 1942?,0
What was Darwin's On The Origin of Species for theorists?,0
Who forbid to all servants of God hunting?,0
Which president initially began to desegregate the US military?,0
does nashville have a minor league baseball team?,1
Who did Hayk defeat?,0
Who bailed out financial institutions?,0
In what direction does the Sugarloaf lie from St. Barts?,0
are there any world war 1 survivors left?,1
What does the President usually act as spokesperson for?,0
What does antimatter annihilate?,0
In what year did Nathan Knorr organize his first international assembly?,0
is the winter solstice the shortest day of the year?,1
do great white sharks have any natural predators?,1
can you get a negative score in golf?,1
"The ECHR found most states to have largely undefined definitions of group destruction, despite what factor?",0
can you play mexican train with regular dominoes?,1
What did ancient China call its police?,0
Which type of anthropology studies relationships among persons and groups?,0
When was the first time the word for weaving was used?,0
What sect lays special emphasis on conservation of particular species?,0
will there be a keeping faith series 2?,1
was the movie chicago based on a true story?,1
How much precipitation does the  Grinnell Glacier recieve?,0
is maniac on netflix based on a book?,1
